signal_time,signal_side,spot_price,instrument_key,trading_symbol,expiry,strike_price,instrument_type,lot_size,entry_time,exit_time,entry_price,exit_price,quantity,gross_pnl,brokerage,slippage,other_charges,net_pnl,pnl,return_pct,exit_reason,status,error
2026-07-02 13:20:00+05:30,BUY_ENTRY,24149.25,NSE_FO|51377,NIFTY 24150 CE 14 JUL 26,2026-07-14,24150,CE,65,2026-07-02 13:20:00+05:30,2026-07-03 09:22:00+05:30,208.0,312.0,65,6760.0,40,16.9,10.139999999999999,6692.96,6692.96,49.50414201183432,TARGET,COMPLETED,
2026-07-02 13:25:00+05:30,BUY_ENTRY,24142.849609375,NSE_FO|51377,NIFTY 24150 CE 14 JUL 26,2026-07-14,24150,CE,65,2026-07-02 13:25:00+05:30,2026-07-03 09:23:00+05:30,208.95,315.0,65,6893.250000000001,40,17.028375,10.217025,6826.004600000001,6826.004600000001,50.258652971818805,GAP_TARGET,COMPLETED,
2026-07-02 13:30:00+05:30,BUY_ENTRY,24148.900390625,NSE_FO|51377,NIFTY 24150 CE 14 JUL 26,2026-07-14,24150,CE,65,2026-07-02 13:30:00+05:30,2026-07-03 09:15:00+05:30,203.7,305.54999999999995,65,6620.249999999998,40,16.550625,9.930375,6553.768999999998,6553.768999999998,49.49789660511309,TARGET,COMPLETED,
2026-07-02 15:00:00+05:30,BUY_ENTRY,24172.05078125,NSE_FO|51377,NIFTY 24150 CE 14 JUL 26,2026-07-14,24150,CE,65,2026-07-02 15:00:00+05:30,2026-07-06 12:00:00+05:30,231.7,347.54999999999995,65,7530.249999999998,40,18.825625,11.295374999999998,7460.128999999998,7460.128999999998,49.53440456824141,TARGET,COMPLETED,
2026-07-02 15:10:00+05:30,BUY_ENTRY,24175.80078125,NSE_FO|51379,NIFTY 24200 CE 14 JUL 26,2026-07-14,24200,CE,65,2026-07-02 15:10:00+05:30,2026-07-03 09:32:00+05:30,198.05,297.07500000000005,65,6436.625000000002,40,16.091562500000002,9.6549375,6370.878500000002,6370.878500000002,49.48927815431225,TARGET,COMPLETED,
2026-07-03 14:15:00+05:30,SELL_ENTRY,24276.94921875,NSE_FO|51386,NIFTY 24300 PE 14 JUL 26,2026-07-14,24300,PE,65,2026-07-03 14:15:00+05:30,2026-07-06 09:34:00+05:30,168.4,117.88,65,-3283.8000000000006,40,9.3041,5.582459999999999,-3338.6865600000006,-3338.6865600000006,-30.501430294171396,STOP_LOSS,COMPLETED,
2026-07-03 14:20:00+05:30,SELL_ENTRY,24272.55078125,NSE_FO|51384,NIFTY 24250 PE 14 JUL 26,2026-07-14,24250,PE,65,2026-07-03 14:20:00+05:30,2026-07-06 09:30:00+05:30,150.65,105.455,65,-2937.6750000000006,40,8.3234125,4.9940475,-2990.992460000001,-2990.992460000001,-30.544486302943664,STOP_LOSS,COMPLETED,
2026-07-03 14:25:00+05:30,SELL_ENTRY,24267.80078125,NSE_FO|51384,NIFTY 24250 PE 14 JUL 26,2026-07-14,24250,PE,65,2026-07-03 14:25:00+05:30,2026-07-06 09:30:00+05:30,149.35,104.54499999999999,65,-2912.3250000000003,40,8.2515875,4.9509525,-2965.52754,-2965.52754,-30.548041925265895,STOP_LOSS,COMPLETED,
2026-07-03 14:30:00+05:30,SELL_ENTRY,24279.5,NSE_FO|51386,NIFTY 24300 PE 14 JUL 26,2026-07-14,24300,PE,65,2026-07-03 14:30:00+05:30,2026-07-06 09:31:00+05:30,171.75,120.225,65,-3349.1250000000005,40,9.4891875,5.6935125,-3404.3077000000003,-3404.3077000000003,-30.494302541708656,STOP_LOSS,COMPLETED,
2026-07-03 14:35:00+05:30,SELL_ENTRY,24278.69921875,NSE_FO|51386,NIFTY 24300 PE 14 JUL 26,2026-07-14,24300,PE,65,2026-07-03 14:35:00+05:30,2026-07-06 09:35:00+05:30,164.6,115.21999999999998,65,-3209.7000000000007,40,9.094149999999999,5.45649,-3264.2506400000007,-3264.2506400000007,-30.509866716515567,STOP_LOSS,COMPLETED,
2026-07-03 14:40:00+05:30,SELL_ENTRY,24271.150390625,NSE_FO|51384,NIFTY 24250 PE 14 JUL 26,2026-07-14,24250,PE,65,2026-07-03 14:40:00+05:30,2026-07-06 09:31:00+05:30,146.0,102.19999999999999,65,-2847.000000000001,40,8.0665,4.839899999999999,-2899.9064000000008,-2899.9064000000008,-30.55749631190728,STOP_LOSS,COMPLETED,
2026-07-03 14:45:00+05:30,SELL_ENTRY,24278.75,NSE_FO|51386,NIFTY 24300 PE 14 JUL 26,2026-07-14,24300,PE,65,2026-07-03 14:45:00+05:30,2026-07-06 09:30:00+05:30,175.0,122.49999999999999,65,-3412.500000000001,40,9.668750000000001,5.80125,-3467.9700000000007,-3467.9700000000007,-30.487648351648357,STOP_LOSS,COMPLETED,
2026-07-03 14:50:00+05:30,SELL_ENTRY,24261.55078125,NSE_FO|51384,NIFTY 24250 PE 14 JUL 26,2026-07-14,24250,PE,65,2026-07-03 14:50:00+05:30,2026-07-06 09:30:00+05:30,149.55,104.685,65,-2916.2250000000004,40,8.2626375,4.9575825,-2969.4452200000005,-2969.4452200000005,-30.54749088290513,STOP_LOSS,COMPLETED,
2026-07-03 14:55:00+05:30,SELL_ENTRY,24256.75,NSE_FO|51384,NIFTY 24250 PE 14 JUL 26,2026-07-14,24250,PE,65,2026-07-03 14:55:00+05:30,2026-07-06 09:30:00+05:30,151.05,105.735,65,-2945.475000000001,40,8.345512500000002,5.0073075,-2998.827820000001,-2998.827820000001,-30.543404578208953,STOP_LOSS,COMPLETED,
2026-07-03 15:00:00+05:30,SELL_ENTRY,24273.599609375,NSE_FO|51384,NIFTY 24250 PE 14 JUL 26,2026-07-14,24250,PE,65,2026-07-03 15:00:00+05:30,2026-07-06 09:30:00+05:30,148.5,103.94999999999999,65,-2895.750000000001,40,8.204625,4.922775,-2948.8774000000008,-2948.8774000000008,-30.550400414400425,STOP_LOSS,COMPLETED,
2026-07-06 10:35:00+05:30,BUY_ENTRY,24392.94921875,NSE_FO|51389,NIFTY 24400 CE 14 JUL 26,2026-07-14,24400,CE,65,2026-07-06 10:35:00+05:30,2026-07-07 15:26:00+05:30,167.95,117.56499999999998,65,-3275.0250000000005,40,9.279237499999999,5.567542499999999,-3329.8717800000004,-3329.8717800000004,-30.502409416722013,STOP_LOSS,COMPLETED,
2026-07-06 10:40:00+05:30,BUY_ENTRY,24403.099609375,NSE_FO|51389,NIFTY 24400 CE 14 JUL 26,2026-07-14,24400,CE,65,2026-07-06 10:40:00+05:30,2026-07-07 15:26:00+05:30,166.3,116.41,65,-3242.850000000001,40,9.188075000000001,5.5128449999999996,-3297.5509200000006,-3297.5509200000006,-30.50604486794024,STOP_LOSS,COMPLETED,
2026-07-06 11:00:00+05:30,BUY_ENTRY,24418.19921875,NSE_FO|51389,NIFTY 24400 CE 14 JUL 26,2026-07-14,24400,CE,65,2026-07-06 11:00:00+05:30,2026-07-07 15:25:00+05:30,176.4,123.47999999999999,65,-3439.800000000001,40,9.746099999999998,5.8476599999999985,-3495.3937600000013,-3495.3937600000013,-30.484857491714646,STOP_LOSS,COMPLETED,
2026-07-07 09:20:00+05:30,BUY_ENTRY,24458.05078125,NSE_FO|51391,NIFTY 24450 CE 14 JUL 26,2026-07-14,24450,CE,65,2026-07-07 09:20:00+05:30,2026-07-07 15:11:00+05:30,152.45,106.71499999999999,65,-2972.775,40,8.422862499999999,5.053717499999999,-3026.25158,-3026.25158,-30.539663243938747,STOP_LOSS,COMPLETED,
2026-07-07 09:25:00+05:30,BUY_ENTRY,24455.849609375,NSE_FO|51391,NIFTY 24450 CE 14 JUL 26,2026-07-14,24450,CE,65,2026-07-07 09:25:00+05:30,2026-07-07 15:20:00+05:30,147.7,103.38999999999999,65,-2880.15,40,8.160425,4.896254999999999,-2933.2066800000002,-2933.2066800000002,-30.552644966408003,STOP_LOSS,COMPLETED,
2026-07-07 09:35:00+05:30,BUY_ENTRY,24439.25,NSE_FO|51391,NIFTY 24450 CE 14 JUL 26,2026-07-14,24450,CE,65,2026-07-07 09:35:00+05:30,2026-07-07 15:25:00+05:30,142.5,99.75,65,-2778.75,40,7.873125,4.723875,-2831.347,-2831.347,-30.567848852901484,STOP_LOSS,COMPLETED,
2026-07-07 09:40:00+05:30,BUY_ENTRY,24459.19921875,NSE_FO|51391,NIFTY 24450 CE 14 JUL 26,2026-07-14,24450,CE,65,2026-07-07 09:40:00+05:30,2026-07-07 15:20:00+05:30,144.0,100.8,65,-2808.0,40,7.956,4.773599999999999,-2860.7296,-2860.7296,-30.56335042735043,STOP_LOSS,COMPLETED,
2026-07-07 09:45:00+05:30,BUY_ENTRY,24465.55078125,NSE_FO|51391,NIFTY 24450 CE 14 JUL 26,2026-07-14,24450,CE,65,2026-07-07 09:45:00+05:30,2026-07-07 15:17:00+05:30,149.55,104.685,65,-2916.2250000000004,40,8.2626375,4.9575825,-2969.4452200000005,-2969.4452200000005,-30.54749088290513,STOP_LOSS,COMPLETED,
2026-07-07 09:50:00+05:30,BUY_ENTRY,24464.0,NSE_FO|51391,NIFTY 24450 CE 14 JUL 26,2026-07-14,24450,CE,65,2026-07-07 09:50:00+05:30,2026-07-07 15:17:00+05:30,149.75,104.82499999999999,65,-2920.125000000001,40,8.2736875,4.9642124999999995,-2973.362900000001,-2973.362900000001,-30.546941312443828,STOP_LOSS,COMPLETED,
2026-07-07 09:55:00+05:30,BUY_ENTRY,24475.55078125,NSE_FO|51393,NIFTY 24500 CE 14 JUL 26,2026-07-14,24500,CE,65,2026-07-07 09:55:00+05:30,2026-07-07 15:10:00+05:30,125.4,87.78,65,-2445.3,40,6.928350000000001,4.15701,-2496.38536,-2496.38536,-30.626737332842595,STOP_LOSS,COMPLETED,
2026-07-07 10:00:00+05:30,BUY_ENTRY,24479.0,NSE_FO|51393,NIFTY 24500 CE 14 JUL 26,2026-07-14,24500,CE,65,2026-07-07 10:00:00+05:30,2026-07-07 15:09:00+05:30,128.3,89.81,65,-2501.8500000000004,40,7.0885750000000005,4.253145,-2553.1917200000003,-2553.1917200000003,-30.61564506265364,STOP_LOSS,COMPLETED,
2026-07-07 10:05:00+05:30,BUY_ENTRY,24489.150390625,NSE_FO|51393,NIFTY 24500 CE 14 JUL 26,2026-07-14,24500,CE,65,2026-07-07 10:05:00+05:30,2026-07-07 15:10:00+05:30,127.05,88.93499999999999,65,-2477.4750000000004,40,7.0195125,4.211707499999999,-2528.7062200000005,-2528.7062200000005,-30.62036412072776,STOP_LOSS,COMPLETED,
2026-07-07 10:10:00+05:30,BUY_ENTRY,24483.25,NSE_FO|51393,NIFTY 24500 CE 14 JUL 26,2026-07-14,24500,CE,65,2026-07-07 10:10:00+05:30,2026-07-07 15:02:00+05:30,136.4,95.48,65,-2659.8,40,7.5361,4.52166,-2711.8577600000003,-2711.8577600000003,-30.587161741484326,STOP_LOSS,COMPLETED,
2026-07-07 10:15:00+05:30,BUY_ENTRY,24494.849609375,NSE_FO|51393,NIFTY 24500 CE 14 JUL 26,2026-07-14,24500,CE,65,2026-07-07 10:15:00+05:30,2026-07-07 15:02:00+05:30,131.9,92.33,65,-2572.0500000000006,40,7.287475000000001,4.372485,-2623.7099600000006,-2623.7099600000006,-30.602553916136944,STOP_LOSS,COMPLETED,
2026-07-07 10:25:00+05:30,BUY_ENTRY,24490.44921875,NSE_FO|51393,NIFTY 24500 CE 14 JUL 26,2026-07-14,24500,CE,65,2026-07-07 10:25:00+05:30,2026-07-07 15:02:00+05:30,133.0,93.1,65,-2593.5000000000005,40,7.34825,4.40895,-2645.2572000000005,-2645.2572000000005,-30.598695199537314,STOP_LOSS,COMPLETED,
2026-07-07 10:30:00+05:30,BUY_ENTRY,24490.69921875,NSE_FO|51393,NIFTY 24500 CE 14 JUL 26,2026-07-14,24500,CE,65,2026-07-07 10:30:00+05:30,2026-07-07 15:02:00+05:30,134.15,93.905,65,-2615.925,40,7.411787500000001,4.4470725,-2667.78386,-2667.78386,-30.594728747957223,STOP_LOSS,COMPLETED,
2026-07-07 10:35:00+05:30,BUY_ENTRY,24484.80078125,NSE_FO|51393,NIFTY 24500 CE 14 JUL 26,2026-07-14,24500,CE,65,2026-07-07 10:35:00+05:30,2026-07-07 15:02:00+05:30,132.2,92.53999999999999,65,-2577.8999999999996,40,7.304049999999999,4.382429999999999,-2629.5864799999995,-2629.5864799999995,-30.601495170487603,STOP_LOSS,COMPLETED,
2026-07-07 11:15:00+05:30,BUY_ENTRY,24506.94921875,NSE_FO|51393,NIFTY 24500 CE 14 JUL 26,2026-07-14,24500,CE,65,2026-07-07 11:15:00+05:30,2026-07-07 15:00:00+05:30,142.55,99.785,65,-2779.725000000001,40,7.8758875,4.7255325,-2832.326420000001,-2832.326420000001,-30.567697380136533,STOP_LOSS,COMPLETED,
2026-07-07 11:20:00+05:30,BUY_ENTRY,24510.099609375,NSE_FO|51393,NIFTY 24500 CE 14 JUL 26,2026-07-14,24500,CE,65,2026-07-07 11:20:00+05:30,2026-07-07 15:00:00+05:30,141.6,99.11999999999999,65,-2761.2000000000003,40,7.8233999999999995,4.694039999999999,-2813.7174400000004,-2813.7174400000004,-30.570593654932644,STOP_LOSS,COMPLETED,
2026-07-07 11:25:00+05:30,BUY_ENTRY,24519.55078125,NSE_FO|51393,NIFTY 24500 CE 14 JUL 26,2026-07-14,24500,CE,65,2026-07-07 11:25:00+05:30,2026-07-07 13:19:00+05:30,147.7,103.38999999999999,65,-2880.15,40,8.160425,4.896254999999999,-2933.2066800000002,-2933.2066800000002,-30.552644966408003,STOP_LOSS,COMPLETED,
2026-07-07 11:35:00+05:30,BUY_ENTRY,24516.0,NSE_FO|51393,NIFTY 24500 CE 14 JUL 26,2026-07-14,24500,CE,65,2026-07-07 11:35:00+05:30,2026-07-07 15:00:00+05:30,144.0,100.8,65,-2808.0,40,7.956,4.773599999999999,-2860.7296,-2860.7296,-30.56335042735043,STOP_LOSS,COMPLETED,
2026-07-07 11:40:00+05:30,BUY_ENTRY,24510.400390625,NSE_FO|51393,NIFTY 24500 CE 14 JUL 26,2026-07-14,24500,CE,65,2026-07-07 11:40:00+05:30,2026-07-07 15:00:00+05:30,142.55,99.785,65,-2779.725000000001,40,7.8758875,4.7255325,-2832.326420000001,-2832.326420000001,-30.567697380136533,STOP_LOSS,COMPLETED,
2026-07-07 13:15:00+05:30,SELL_ENTRY,24424.75,NSE_FO|51390,NIFTY 24400 PE 14 JUL 26,2026-07-14,24400,PE,65,2026-07-07 13:15:00+05:30,2026-07-08 09:15:00+05:30,120.1,208.0,65,5713.5,40,10.66325,6.39795,5656.4388,5656.4388,72.45806443348492,GAP_TARGET,COMPLETED,
2026-07-07 13:20:00+05:30,SELL_ENTRY,24426.099609375,NSE_FO|51392,NIFTY 24450 PE 14 JUL 26,2026-07-14,24450,PE,65,2026-07-07 13:20:00+05:30,2026-07-08 09:15:00+05:30,146.0,250.0,65,6760.0,40,12.870000000000001,7.7219999999999995,6699.408,6699.408,70.59439409905164,GAP_TARGET,COMPLETED,
2026-07-07 13:25:00+05:30,SELL_ENTRY,24443.099609375,NSE_FO|51392,NIFTY 24450 PE 14 JUL 26,2026-07-14,24450,PE,65,2026-07-07 13:25:00+05:30,2026-07-08 09:15:00+05:30,141.45,250.0,65,7055.750000000001,40,12.722125,7.633274999999999,6995.3946000000005,6995.3946000000005,76.08445060771678,GAP_TARGET,COMPLETED,
2026-07-07 13:30:00+05:30,SELL_ENTRY,24431.150390625,NSE_FO|51392,NIFTY 24450 PE 14 JUL 26,2026-07-14,24450,PE,65,2026-07-07 13:30:00+05:30,2026-07-08 09:15:00+05:30,142.5,250.0,65,6987.5,40,12.75625,7.65375,6927.09,6927.09,74.7863967611336,GAP_TARGET,COMPLETED,
2026-07-07 13:35:00+05:30,SELL_ENTRY,24426.44921875,NSE_FO|51392,NIFTY 24450 PE 14 JUL 26,2026-07-14,24450,PE,65,2026-07-07 13:35:00+05:30,2026-07-08 09:15:00+05:30,141.95,250.0,65,7023.250000000001,40,12.738375,7.643025,6962.868600000001,6962.868600000001,75.46393475492454,GAP_TARGET,COMPLETED,
2026-07-07 13:40:00+05:30,SELL_ENTRY,24438.19921875,NSE_FO|51392,NIFTY 24450 PE 14 JUL 26,2026-07-14,24450,PE,65,2026-07-07 13:40:00+05:30,2026-07-08 09:15:00+05:30,145.75,250.0,65,6776.25,40,12.861875,7.717124999999999,6715.671,6715.671,70.88714606148568,GAP_TARGET,COMPLETED,
2026-07-07 13:45:00+05:30,SELL_ENTRY,24435.599609375,NSE_FO|51392,NIFTY 24450 PE 14 JUL 26,2026-07-14,24450,PE,65,2026-07-07 13:45:00+05:30,2026-07-08 09:15:00+05:30,137.8,250.0,65,7292.999999999999,40,12.6035,7.562099999999999,7232.834399999999,7232.834399999999,80.75063525734062,GAP_TARGET,COMPLETED,
2026-07-07 13:50:00+05:30,SELL_ENTRY,24435.400390625,NSE_FO|51392,NIFTY 24450 PE 14 JUL 26,2026-07-14,24450,PE,65,2026-07-07 13:50:00+05:30,2026-07-08 09:15:00+05:30,140.5,250.0,65,7117.5,40,12.69125,7.614749999999999,7057.194,7057.194,77.27559813851629,GAP_TARGET,COMPLETED,
2026-07-07 15:05:00+05:30,SELL_ENTRY,24405.05078125,NSE_FO|51390,NIFTY 24400 PE 14 JUL 26,2026-07-14,24400,PE,65,2026-07-07 15:05:00+05:30,2026-07-08 09:15:00+05:30,122.0,208.0,65,5590.0,40,10.725,6.435,5532.84,5532.84,69.77099621689786,GAP_TARGET,COMPLETED,
2026-07-07 15:10:00+05:30,SELL_ENTRY,24397.849609375,NSE_FO|51390,NIFTY 24400 PE 14 JUL 26,2026-07-14,24400,PE,65,2026-07-07 15:10:00+05:30,2026-07-08 09:15:00+05:30,134.1,208.0,65,4803.5,40,11.11825,6.6709499999999995,4745.7108,4745.7108,54.44514197212184,GAP_TARGET,COMPLETED,
2026-07-07 15:15:00+05:30,SELL_ENTRY,24389.0,NSE_FO|51390,NIFTY 24400 PE 14 JUL 26,2026-07-14,24400,PE,65,2026-07-07 15:15:00+05:30,2026-07-08 09:15:00+05:30,131.5,208.0,65,4972.5,40,11.03375,6.6202499999999995,4914.846,4914.846,57.500391927464165,GAP_TARGET,COMPLETED,
2026-07-07 15:20:00+05:30,SELL_ENTRY,24368.69921875,NSE_FO|51388,NIFTY 24350 PE 14 JUL 26,2026-07-14,24350,PE,65,2026-07-07 15:20:00+05:30,2026-07-08 09:15:00+05:30,116.75,175.125,65,3794.375,40,9.4859375,5.6915625,3739.1975,3739.1975,49.27290396969198,TARGET,COMPLETED,
2026-07-07 15:25:00+05:30,SELL_ENTRY,24355.099609375,NSE_FO|51388,NIFTY 24350 PE 14 JUL 26,2026-07-14,24350,PE,65,2026-07-07 15:25:00+05:30,2026-07-08 09:15:00+05:30,125.35,188.02499999999998,65,4073.874999999999,40,10.1846875,6.1108125,4017.579499999999,4017.579499999999,49.30906692031541,TARGET,COMPLETED,
2026-07-08 09:15:00+05:30,SELL_ENTRY,24284.44921875,NSE_FO|51386,NIFTY 24300 PE 14 JUL 26,2026-07-14,24300,PE,65,2026-07-08 09:15:00+05:30,2026-07-08 13:47:00+05:30,162.9,244.35000000000002,65,5294.250000000001,40,13.235625,7.941374999999999,5233.073000000001,5233.073000000001,49.42223166643057,TARGET,COMPLETED,
2026-07-08 09:20:00+05:30,SELL_ENTRY,24246.0,NSE_FO|51384,NIFTY 24250 PE 14 JUL 26,2026-07-14,24250,PE,65,2026-07-08 09:20:00+05:30,2026-07-08 13:47:00+05:30,138.65,207.97500000000002,65,4506.125000000001,40,11.2653125,6.7591874999999995,4448.1005000000005,4448.1005000000005,49.35615967155817,TARGET,COMPLETED,
2026-07-08 09:25:00+05:30,SELL_ENTRY,24239.19921875,NSE_FO|51384,NIFTY 24250 PE 14 JUL 26,2026-07-14,24250,PE,65,2026-07-08 09:25:00+05:30,2026-07-08 13:47:00+05:30,160.4,240.60000000000002,65,5213.000000000001,40,13.0325,7.8195,5152.148000000001,5152.148000000001,49.41634375599464,TARGET,COMPLETED,
2026-07-08 09:30:00+05:30,SELL_ENTRY,24219.599609375,NSE_FO|51380,NIFTY 24200 PE 14 JUL 26,2026-07-14,24200,PE,65,2026-07-08 09:30:00+05:30,2026-07-08 13:50:00+05:30,148.65,222.97500000000002,65,4831.125000000001,40,12.0778125,7.246687499999999,4771.800500000001,4771.800500000001,49.386017749489,TARGET,COMPLETED,
2026-07-08 09:35:00+05:30,SELL_ENTRY,24217.150390625,NSE_FO|51380,NIFTY 24200 PE 14 JUL 26,2026-07-14,24200,PE,65,2026-07-08 09:35:00+05:30,2026-07-08 13:51:00+05:30,150.5,225.75,65,4891.25,40,12.228125,7.336874999999999,4831.685,4831.685,49.391106567850755,TARGET,COMPLETED,
2026-07-08 09:40:00+05:30,SELL_ENTRY,24226.80078125,NSE_FO|51384,NIFTY 24250 PE 14 JUL 26,2026-07-14,24250,PE,65,2026-07-08 09:40:00+05:30,2026-07-08 13:52:00+05:30,177.85,266.775,65,5780.124999999999,40,14.4503125,8.670187499999999,5717.004499999999,5717.004499999999,49.45398672174044,TARGET,COMPLETED,
2026-07-08 09:45:00+05:30,SELL_ENTRY,24248.900390625,NSE_FO|51384,NIFTY 24250 PE 14 JUL 26,2026-07-14,24250,PE,65,2026-07-08 09:45:00+05:30,2026-07-08 13:50:00+05:30,170.7,256.04999999999995,65,5547.749999999998,40,13.869374999999998,8.321624999999997,5485.558999999998,5485.558999999998,49.43949348835112,TARGET,COMPLETED,
2026-07-08 09:50:00+05:30,SELL_ENTRY,24251.099609375,NSE_FO|51384,NIFTY 24250 PE 14 JUL 26,2026-07-14,24250,PE,65,2026-07-08 09:50:00+05:30,2026-07-08 13:47:00+05:30,159.4,239.10000000000002,65,5180.500000000001,40,12.95125,7.77075,5119.778000000001,5119.778000000001,49.41393687867968,TARGET,COMPLETED,
2026-07-08 09:55:00+05:30,SELL_ENTRY,24251.75,NSE_FO|51384,NIFTY 24250 PE 14 JUL 26,2026-07-14,24250,PE,65,2026-07-08 09:55:00+05:30,2026-07-08 13:47:00+05:30,153.2,229.79999999999998,65,4979.0,40,12.4475,7.4685,4919.084,4919.084,49.3983129142398,TARGET,COMPLETED,
2026-07-08 10:00:00+05:30,SELL_ENTRY,24241.30078125,NSE_FO|51384,NIFTY 24250 PE 14 JUL 26,2026-07-14,24250,PE,65,2026-07-08 10:00:00+05:30,2026-07-08 13:47:00+05:30,161.95,242.92499999999998,65,5263.375,40,13.1584375,7.895062499999999,5202.3215,5202.3215,49.42001567435344,TARGET,COMPLETED,
2026-07-08 10:05:00+05:30,SELL_ENTRY,24240.69921875,NSE_FO|51384,NIFTY 24250 PE 14 JUL 26,2026-07-14,24250,PE,65,2026-07-08 10:05:00+05:30,2026-07-08 13:48:00+05:30,163.4,245.10000000000002,65,5310.500000000001,40,13.276250000000001,7.965749999999999,5249.258000000001,5249.258000000001,49.42338762828359,TARGET,COMPLETED,
2026-07-08 10:10:00+05:30,SELL_ENTRY,24238.19921875,NSE_FO|51384,NIFTY 24250 PE 14 JUL 26,2026-07-14,24250,PE,65,2026-07-08 10:10:00+05:30,2026-07-08 13:47:00+05:30,151.05,226.57500000000002,65,4909.125,40,12.2728125,7.363687499999999,4849.4885,4849.4885,49.39259542179106,TARGET,COMPLETED,
2026-07-08 12:00:00+05:30,SELL_ENTRY,24234.94921875,NSE_FO|51384,NIFTY 24250 PE 14 JUL 26,2026-07-14,24250,PE,65,2026-07-08 12:00:00+05:30,2026-07-08 13:47:00+05:30,151.95,227.92499999999998,65,4938.375,40,12.3459375,7.407562499999999,4878.6215,4878.6215,49.39500847950996,TARGET,COMPLETED,
